gene_id,ERR3333392,ERR3333393,ERR3333413,ERR3333414,ERR3333415,ERR3333416,ERR3333417,ERR3333418,ERR3333419,ERR3333420,ERR3333422,ERR3333423,ERR3333424,ERR3333425,logMaxTPM
AT3G10340,1.78364,2.37787,0.353196,1.44944,0.939891,0.901428,1.57046,1.6391,1.2358,0.765382,2.18634,4.55498,4.64471,4.07426,0.7516416347224654
AT3G10350,32.078527,39.14987,54.39723,45.44918,52.52958,51.77143,43.468577,45.8262,36.45794,44.89769,46.18479,46.77257,49.43118,56.48954,1.7595888336718764
AT3G10360,10.4104,18.2464,19.2277,16.3319,22.9008,25.5396,23.1203,21.2591,14.6898,18.8612,21.8962,19.8347,18.4701,17.0911,1.4238943729706972
AT3G10370,14.2054,21.3697,19.203,23.6881,22.7748,21.203,19.0415,16.1712,13.5071,24.596,19.5414,18.1274,17.3607,18.6669,1.4081721014970536
AT3G10380,30.644005,37.0085,45.36684,48.04878,44.08966,43.63856,39.47639,36.1066,31.65146,33.01189,45.93717,39.75703,40.46823,38.26548,1.6906282095578171
AT3G10390,3.929003,6.026685841,7.812821,7.69296165509,7.0005591,7.9326912,6.588431200415,7.065903,6.23307,7.249207,8.5623860007487,9.755354,10.720721,13.0786700010887,1.1485616293465442
AT3G10400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT3G10405,19.8458,18.157,22.4475,14.9238,23.2012,24.6766,26.3928,28.2651,32.382,38.5736,24.8585,37.4344,38.1466,44.8569,1.6614046923825958
AT3G10410,61.9926,91.4496,75.4767,77.0353,74.4643,82.3245,65.7532,34.154,52.8746,59.0853,70.443,37.4871,44.7511,56.6908,1.9659050364452344
AT3G10420,55.8401,60.9415,102.5594,83.6368,56.16228,59.72161,60.1051000002115,66.46958,37.55623,42.62478,44.70573,54.1205,48.39024,33.37112,2.015189525565036
AT3G10430,0.0,0.0,0.0,0.0,0.0,0.0,0.0458552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019471560062716706
AT3G10439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT3G10440,3.9545,6.48761,7.584408,5.4081,7.857758,8.58158,7.882,7.741939,7.72263,7.759802,8.10584,8.310781,8.593075,7.78326,0.9819578398581541
AT3G10450,1.390111,4.7622916,14.140379,11.983972,9.49155,10.5051543,4.184368,3.5717242,2.2359349,3.006235,3.3924143,6.8599665,6.1320094,4.668776,1.1801367467326462
AT3G10455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT3G10460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT3G10470,0.0850301,0.0226163,0.0278146,0.0,0.103619,0.05632,0.0,0.136608,0.046474,0.0517367,0.114067,0.349917,0.314801,0.26832,0.13030706660601524
AT3G10480,19.336331,25.12825,22.684121,21.9971,20.860888,21.177643,18.84674,18.43846,17.51436,20.341395,19.51099,20.09008,19.92619,21.733262,1.4171103228235884
AT3G10490,23.234594,28.799175,26.064203,23.165134,21.628458,22.245892,16.78421,18.448876,16.819021,16.48363,20.54084,24.49461,23.64881,26.71368,1.4742042406565488
AT3G10500,14.186819,11.90196,21.9138,29.78985,14.431935,14.07672,10.103042,10.152861,8.4911,7.89751,12.930265,11.93974,11.07688,11.10879,1.4884075731405815
AT3G10510,0.0,0.0,0.0,0.0,0.0,0.0,0.045709,0.0,0.0,0.0,0.0,0.0440062,0.0,0.0,0.019410845834238605
AT3G10520,80.3243,59.8075,90.0629,76.7825,149.294,139.555,143.62,165.295,169.759,208.986,191.35,200.305,202.775,111.657,2.322190340803317
AT3G10525,17.0922,23.567,17.9112,13.1242,9.7722,12.8675,12.0795,10.1527,13.6016,37.3306,13.1918,15.603,17.6093,11.3085,1.5835456174450562
AT3G10527,16.7682,21.6103,1.27836,1.66671,0.0,0.0,0.0471399,2.93725,3.08893,0.0,0.805746,0.153817,0.0,0.0,1.3543063247283855
AT3G10530,2.6138,3.39808,8.2256,8.6504,9.15584,6.99216,3.7167,5.69103,5.92047,9.81995,9.97915,14.0183,15.7841,18.928,1.29946371452845
AT3G10540,9.90783,12.019,11.9183,11.9271,12.7713,13.8085,11.5625,13.1125,11.7196,15.9777,14.6577,13.2866,13.6328,14.0354,1.2298788552268274
AT3G10550,6.78318,10.7701,9.78565,7.23384,9.76131,10.1077,8.53534,7.83414,7.0857,8.07659,8.40659,8.52955,8.93768,11.7187,1.1044427236017835
AT3G10560,0.0800149,0.0851235,0.0523046,0.0268602,0.0487135,0.0264724,0.105097,0.0366942,0.0655394,0.0486344,0.0268059,0.126531,0.0739896,0.100921,0.05174314718607899
AT3G10570,0.427091,0.617833,0.490415,0.297501,0.519038,0.473663,0.694082,0.922448,0.633006,1.2016,1.41581,2.17823,2.90041,3.05429,0.6079148101920318
AT3G10572,11.4714,10.893516,24.088365,20.743884,20.4067,22.637406,20.00427912442,16.997451,17.727791,17.633006,17.7451,22.40195,22.15706,23.633951,1.399472359416844
AT3G10580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0693417,0.0,0.0,0.0,0.02911650288150683
AT3G10585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0917073,0.086015,0.0,0.0,0.03810621434466137
AT3G10590,0.0473101,0.0504042,0.0,0.0649762,0.0,0.0640091,0.317208,0.221486,0.0527164,0.117695,0.389525,0.549491,0.357216,0.424738,0.19018905804436373
AT3G10595,0.0,0.0,0.08314,0.0,0.0774096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03468459448118481
AT3G10600,0.14784,0.5239196,0.276515,0.663023,1.583572,0.913617,1.235069,1.411138,0.839322,0.314432,0.6302639,0.267624,0.289825,0.0931472,0.4122205691396569
AT3G10605,1.820989,1.477012,2.54006,5.79753,4.85861,6.24236,4.83611,4.91831,3.419978,2.6242,4.192194,2.667735,4.43473,4.10641,0.8598801087339107
AT3G10610,15.7516,16.0918,37.611,36.8882,36.7393,34.5291,21.4138,26.1875,36.8226,41.3299,46.417,71.5947,75.6205,88.1525,1.9501335260978188
AT3G10620,33.4029,39.6585,38.5648,44.9299,43.6353,41.666,45.0344,40.9771,41.1411,39.1878,38.8061,45.9801,45.3177,51.103,1.716862729939373
AT3G10630,6.70279,8.03663,10.9322,9.74057,10.1643,9.14954,6.79915,8.45334,7.6782,8.78623,6.51477,7.59274,8.24385,8.39818,1.0767205241208364
AT3G10640,83.293954,76.36402,67.48205,85.81491,71.3312,68.57807,65.25977,48.39739,46.38842,34.13002,57.97367,48.25818,42.1649,38.10395,1.9385943193543893
AT3G10650,11.3834000008063,16.775277,20.4277642526,18.4021,19.7295000004667,19.3325000065921,14.7637000052139,16.93911,13.314758,20.2558000629348,19.3541000332075,21.3046000003066,21.0498000435164,27.9941000170538,1.4623096327016363
AT3G10660,2.45863,3.95141,2.01378,1.855943,1.79408,1.844168,2.182738,1.49885,1.5716,2.14068,2.29946,1.98994,2.09032,3.08458,0.694728889443026
AT3G10670,49.2478,54.1618,60.3359,55.8157,59.1844,66.1992,64.204,62.7608,65.9553,64.3282,69.2058,81.508,84.3021,95.9229,1.986426400050234
AT3G10680,1.20515,1.96123,0.061936,0.795605,1.1248,0.878162,1.33827,1.69512,0.310506,0.605067,2.0647,3.65665,3.85614,3.1961,0.6862911987325686
AT3G10690,6.17818,8.91818,13.6706,12.0388,16.6506,15.6021,12.4965,14.1356,10.9147,11.9399,15.2669,22.3605,26.0872,39.7225,1.6098344319730242
AT3G10700,7.96101,8.66213,10.235717,9.556087,11.407891,11.95027,11.071242,11.34019,13.01018,14.734377,15.14059,16.35816,16.805919,16.37969,1.2505643934176904
AT3G10710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0161388,0.0,0.0,0.0,0.0,0.0,0.0,0.0069530346771395305
AT3G10720,160.588267,108.360744,8.31558,11.134852,39.73861,41.68654,58.345137,86.98692,60.13995,50.4409,138.94385,67.64624,67.26668,59.139028,2.2084098232569596
AT3G10730,14.0288,15.0731,9.39192,10.4767,11.8572,11.1441,10.5627,10.6703,11.3107,11.4982,12.5145,12.9757,13.8269,14.7741,1.2060996467107408
AT3G10740,21.765095,32.80422,48.845398,48.661106,61.562587,69.2265877,54.305663,48.2074,23.591102,26.434602,43.115358,51.2762522,58.768035,47.178666,1.8465015666212745
AT3G10750,0.0784176,0.111269,0.137252,0.388031,0.38347,0.382391,0.241444,0.168595,0.0286752,0.0319386,0.176067,0.232506,0.0647503,0.066184,0.14239916567113906
AT3G10760,10.3168,17.2182,20.1558,16.4267,16.8907,17.3651,11.9189,16.027,10.8612,25.7923,15.1548,17.2769,16.3555,15.8852,1.4280099974616078
AT3G10770,71.7143,77.3009,109.5385,90.3591,83.833,86.7525,78.64282,74.2715,58.78552,56.8452,57.00495,65.61209,67.3098,69.2543,2.0435135669388735
AT3G10780,0.0,0.0,0.0795911,0.0,0.0741066,0.0,0.0802416,0.056032,0.0,0.0,0.0,0.154406,0.0753018,0.229845,0.0898503798243701
AT3G10790,0.0,0.0,0.217741,0.0,0.0506906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0514234,0.0,0.08555492850060818
AT3G10800,33.4378,29.276,22.5432,26.0097,21.1411,21.4653,18.7707,17.4859,15.5768,14.8176,22.9442,17.3667,18.1706,19.9901,1.5370353995069914
AT3G10810,12.03534,14.80472,18.91877,18.69836,20.61166,20.91082,17.48569,19.13212,13.41628,18.4229,19.40902,20.8031,18.96858,19.00171,1.3406586310892885
AT3G10815,2.35949,2.1591,4.24065,9.68772,1.5887,2.02774,1.47135,1.09587,0.366874,0.363632,1.55403,0.84986,0.322213,0.187922,1.028885067507237
AT3G10820,6.83256,7.54708,8.21599,7.3319,7.08263,6.3848,6.8671668,5.12863,6.1274,5.3192,5.46245,5.32336,5.18798,6.32262,0.9645419948392089
AT3G10840,6.5031103,7.7076292,12.4919696,8.582904,7.8749456,9.1818091,6.2700233,6.7289856,7.6004254,10.196911,9.717278,15.632652,14.783137,19.890825,1.31995559105129
AT3G10845,0.0296352,0.0630871,0.0389928,0.0,0.0363133,0.0790469,0.0,0.0273782,0.0325938,0.0363163,0.0,0.0755065,0.110403,0.0,0.04548062645523728
AT3G10850,137.048,152.037,158.184,137.511,140.129,147.417,130.595,112.226,126.368,153.367,121.827,118.867,122.883,121.507,2.2018994135215286
AT3G10860,173.768,202.474,207.17571,249.497,230.027,228.152,206.381,185.297795,164.195014,201.042,179.6,214.316541,217.773,231.531248,2.3988025290406
AT3G10870,2.44911,6.57265,1.3633,2.30014,2.0184,2.72711,2.67065,2.50283,3.03823,5.23895,6.5296,11.9451,13.4242,10.9225,1.1590917355040158
AT3G10880,0.2761809,0.346349,0.0996627041647,0.170739315848,0.765976,0.4026057624,0.605345291002,0.7671231795,0.466539,0.63429,0.574503,1.13764200039125,1.435552,1.9034402275,0.46291288973420525
AT3G10890,0.0,0.0,0.0358625,0.0,0.0333986,0.109016,0.0360533,0.0503504,0.0599449,0.0480551,0.0,0.0,0.0,0.0,0.044937811849417024
AT3G10900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT3G10910,0.554796,1.10753,1.32754,0.895373,1.23628,1.02153,1.05919,0.73959,0.153111,0.640083,0.282353,1.01972,0.821217,0.617784,0.36689715329677597
AT3G10915,22.29622,24.228489,33.46014,27.489254,32.40884,32.11625,31.73967,29.666392,26.393891,27.578602,27.938113,25.678262,28.786442,30.694829,1.5373170375085263
AT3G10920,192.93635,220.259275,236.836219,258.649637,258.98,261.878171,229.857,214.773,203.526581,218.521644,209.1418,217.908,222.675,242.165,2.4197545244561316
AT3G10930,21.9358,13.9314,24.6024,13.2748,38.9453,17.885,14.4225,16.1036,18.1612,43.9065,86.3428,15.0416,28.4406,3.15983,1.9412271102445577
AT3G10940,34.6705,38.3848,31.2679,21.1807,33.1004,36.8617,33.0656,30.5657,25.5107,31.0935,28.9785,30.1521,29.0997,37.0125,1.5953286444196066
AT3G10950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.391836,0.0,0.0,0.355332,0.14358806538155067
AT3G10960,3.91762,6.17432,4.73555,6.41007,4.60314,4.64432,4.36129,4.33619,2.69409,5.41856,3.4945,6.02157,5.32223,5.78685,0.8698223106068776
AT3G10970,59.11727,66.23479,109.85222,86.99201,77.91853,91.49099,72.01192,70.9236,72.81454,84.47318,80.2754,95.83045,100.48537,110.0029,2.0453343250708507
AT3G10974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT3G10980,9.74181,9.11975,19.4289,19.7319,18.685,17.9182,15.8723,14.4244,12.2423,13.683,15.1098,12.7593,12.5439,10.945,1.3166391053598083
AT3G10985,234.104,192.17,251.851,205.967,173.785,209.841,164.013,93.2026,106.542,67.9144,103.319,50.4936,47.4347,60.8131,2.402864675562485
AT3G10986,0.049642,0.158686,0.0,0.068312,0.184925,0.0,0.0,0.0931268,0.0554107,0.123742,0.0682607,0.32087,0.312905,0.127519,0.12086007646322679
AT3G10990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123142,0.0,0.0,0.0,0.05043466803151725
AT3G11000,0.235182,0.643255,0.635555,1.08027,0.734812,0.421308,0.330174,0.446036,0.384374,0.427704,1.055114,1.14494,1.285162,1.24765,0.35891699355780615
AT3G11010,36.293421516202,71.093428236,40.69676114103,89.5639000157524,40.460824612,42.210863054934,31.930329,33.346599863466,29.9257423,29.1358100325069,61.964064851121,59.0170200234523,63.351546222,31.38848056,1.9569551165700179
AT3G11020,1.15398,1.19724,2.1619,1.63546,2.21569,2.50058,4.78762,1.84275,6.19238,3.4633,8.55877,2.0344,4.14238,1.0988,0.9804020118807109
AT3G11030,9.549,14.1818,14.3879,12.0265,13.8501,12.485,12.9108,10.1144,13.7513,13.4937,13.2204,10.4998,12.5067,11.34,1.1871793553323795
AT3G11040,3.12697,5.79157,3.975523,4.49594,4.237937012377,3.7094430428219,2.996452,3.929302,3.324987,3.000986,4.680576,4.6628619,5.498676142,5.502877,0.8319701812790483
AT3G11050,0.333191,0.319244,0.483426,0.0904635,0.245561,0.311983,0.176823,0.154336,0.55117,0.2867,0.767818,0.383042,0.373409,0.932074,0.286023756228647
AT3G11060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0944776,0.0,0.0,0.0,0.03920687755681076
AT3G11070,7.91462,8.12524,12.5112,12.983,14.6284,14.5721,13.3123,13.2732,13.5128,14.5348,16.39,18.3308,18.9885,18.6724,1.3007802045150472
AT3G11080,2.232152,1.45714,8.46131,9.088124,3.3689,2.6090152,1.678571,1.593643,1.75821,1.42665,2.92458,1.48435,1.5358537,0.647317,1.0038104118069746
AT3G11090,10.0584,15.7741,28.8053,27.8763,13.1736,18.6359,10.2385,15.3762,14.4502,20.419,13.982,23.1225,20.9886,25.9479,1.4742934975021469
AT3G11100,14.0567,19.2258,23.8671,20.5409,16.5959,16.7953,16.8741,14.7287,14.4466,13.9544,13.9988,14.0635,15.7837,15.6315,1.3956251408214682
AT3G11110,12.4041,13.5182,12.2947,4.16698,3.61279,5.43686,5.61037,5.03121,6.21678,11.0149,5.00603,2.64719,2.32293,3.36989,1.1619127748678095
AT3G11120,103.8,105.722,201.283,226.412,217.599,195.493,164.507,176.787,249.379,277.2,204.34,340.158,379.009,512.611,2.710634316439581
AT3G11130,53.4346,66.5153,80.1234,86.5495,85.6164,88.5182,75.3993,70.3076,57.5552,61.2273,97.3048,79.7899,77.6363,68.955,1.9925747239625409
AT3G11150,0.0628574,0.0,1.314901,2.862355,0.23696,0.405166,0.5934925,0.204139,0.173059,0.169212,0.0425334,0.38708,0.480203,0.544054,0.5868521885152426
AT3G11160,0.0558105,0.0594875,0.0,0.0771992,0.0695881,0.0760391,0.150646,0.0525976,0.125167,0.139853,0.308649,0.144956,0.070688,0.143913,0.11682317763986541
AT3G11165,0.191807,0.0795957,0.527568,0.366213,0.122725,0.540143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0973072,0.18756104630898612
AT3G11170,197.312,168.33,236.828,345.343,208.307,228.117,207.583,203.486,186.48,187.331,218.244,233.144,238.885,246.096,2.5395064144585087
AT3G11180,0.0,0.0,0.0,0.138761,0.157139,0.0,0.0,0.0,0.0,0.0,0.0346285,0.0,0.0,0.0,0.06338553121370713
AT3G11200,42.6367,46.992821,51.679036,59.532186,46.659751,50.155911,46.164149,41.544513,47.424873,46.353,47.0348,53.830721,55.40388,53.593915,1.781986357880749
AT3G11210,4.53662,5.44725,1.38538,2.12033,1.36924,1.86066,2.8693,3.15418,4.25169,5.99554,7.62404,11.601,11.28,15.546,1.2186930199913562
AT3G11220,4.3496,5.15776,11.48201,10.45102,9.82547,8.72161,5.93474,6.69631,5.99435,6.35396,7.86937,10.11967,9.42478,11.48243,1.0962991392615775
AT3G11230,33.2392965344,48.013142,61.237846,58.03923,40.0471383962,43.77018,35.53443,28.09793,38.2348692185,34.44444,38.44034,32.32329,34.5841,39.40421,1.7940545536715142
AT3G11240,3.997357,5.8992056,8.977409,8.188604,8.696226,8.770466995,6.842791,5.466631136,5.903275,8.46210722,6.949481,7.205117,6.61381,8.841477,0.9990177754459802
AT3G11250,10.5249,13.3113,23.5189,26.5247,27.541,24.9114,16.821,20.0913,23.0302,31.0878,29.5686,40.1385,45.2533,58.9107,1.7775043939412465
AT3G11260,0.110601,0.824382,0.0,0.0,0.0,0.0,0.0,0.034246,0.0,0.0,0.0,0.0,0.0,2.30204,0.5187823298819708
AT3G11270,10.9276,11.4977,15.6785,18.5247,17.8032,18.6464,14.9184,12.3789,11.9466,10.6431,13.1182,15.8905,15.6094,19.0573,1.3022724703582953
AT3G11280,78.1085,131.0772,51.2825,106.4786,129.6687,112.1427,117.8993,108.1394,59.7472,53.2069,62.5105,47.9348,47.5258,26.3945,2.1208278534297906
AT3G11290,12.075013,17.8005,17.42284,15.30135,15.90171,18.52662,13.31216,14.11871,13.64497,17.24628,14.20348,15.34992,15.85922,18.53023,1.29070735783689
AT3G11300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT3G11310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT3G11320,14.3836,14.6143,16.5804,20.6734,16.5531,15.6426,15.4801,13.2046,12.4032,13.1291,16.6044,16.3587,15.6558,16.133,1.3359270463180646
AT3G11325,0.0720695,0.0284216,0.031491,0.0,0.0,0.0,0.0,0.0221001,0.0,0.0,0.0,0.0,0.0,0.0338216,0.03022294066282021
AT3G11330,10.5726,13.5183,15.0645,17.4629,11.4547,12.6546,10.7316,9.80082,8.62644,11.2141,12.2531,13.3372,12.4245,13.4043,1.2662999174417904
AT3G11340,0.441886,0.873089,4.51474,38.2044,0.358941,1.08693,1.74257,0.869156,3.28871,1.94573,6.3501,20.9123,4.54362,1.00916,1.5933348116246473
AT3G11350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT3G11370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT3G11380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT3G11385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT3G11390,0.0797224,0.0,0.0207895,0.0853554,0.0,0.0,0.0,0.0,0.0,0.23181,0.0425841,0.10056,0.0783978,0.180549,0.09054372542982465
AT3G11397,23.4831,27.1199,42.8013,44.5371,38.1854,40.425,30.1271,27.9301,25.234,24.8245,28.2765,29.7183,29.8854,24.3818,1.6583653694038405
AT3G11400,52.2605,51.2799,70.469051,78.1695,65.772393,63.981418,52.5343,57.276032,62.6272,64.72195,63.619156,80.64003,84.78145,88.54627,1.9520475002670667
AT3G11402,0.66914,0.984188,2.13237,5.63207,0.276319,0.768927,0.446862,0.923134,1.43997,1.36073,1.21499,1.75775,1.64298,0.644191,0.8216491014465139
AT3G11405,0.316876,0.112884,0.0,0.304589,0.408142,0.149899,0.148038,0.309729,0.245191,0.276242,0.0,0.284545,0.0,0.0,0.14864645218313088
AT3G11410,101.27,49.281,71.2371,57.6624,65.4873,95.3919,75.6728,63.5801,39.5479,38.0194,39.0752,42.2418,43.5538,31.9479,2.0097482559485536
AT3G11420,31.5644,28.9457,7.79614,8.80307,12.7024,12.0762,13.7744,10.8381,12.2702,5.55476,14.6657,13.0797,13.1145,11.1436,1.512743080695586
AT3G11430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0979841,0.0,0.0,0.0227005,0.0,0.0,0.040596051104728796
AT3G11440,3.291071,3.17684,4.775123,3.629307,3.958789,4.346564,3.245547,3.4264435,3.774672,3.19158946,4.968724,3.7692330409579,3.339225,3.117938,0.7758814971278428
AT3G11450,31.5385,37.7025,64.9966,54.6882,50.8765,54.6217,44.3625,41.7725,41.4802,42.1539,43.5542,47.382,51.7471,53.9454,1.8195215622195438
AT3G11460,0.733648,0.944767,2.62383,2.33184,2.20873,1.99177,1.47002,1.57516,1.03264,1.45428,2.14606,1.41589,2.09364,2.50708,0.5591678159932845
AT3G11470,8.5055736519,9.294248,13.4285343,12.974322,13.3813788,13.3189520144282,12.4485700304,9.669746,10.69934002,11.4574500149895,9.63833,11.111135,12.9210525,17.137608,1.2585800114507213
AT3G11480,0.681118,0.0,9.92848,43.9859,38.2188,0.134098,11.7425,0.0232282,1.35513,0.0,0.0,0.416445,0.0312236,0.191513,1.6530764135141927
AT3G11490,11.7243,12.582,4.76042,3.70037,5.44707,5.84914,6.44364,7.53639,7.44071,14.5374,11.1703,17.5673,18.8941,28.2812,1.466588870975808
AT3G11500,35.66574,44.70292,55.3035,54.5077,56.7135,55.6011,44.7431,44.114887,52.1906,59.4204,49.99273,68.3825,72.3016,95.2711,1.9834959341211895
AT3G11510,135.529,132.111,283.806,290.931,259.665,251.986,189.019,211.599,268.851,299.058,264.541,377.596,403.951,539.171,2.7325312646384576
AT3G11520,0.984772,2.69444,0.245791,0.568305,1.879273,1.77355,1.57471,1.564182,0.939815,1.40065,1.29204,2.05179,2.55046,5.383633,0.8050679111345926
AT3G11530,30.66319,32.425261,40.60675,38.33451,34.89712,33.03613,30.33164,28.56854,31.92169,31.10459,28.23741,24.12159,26.00609,24.10492,1.619163793365866
AT3G11540,9.70842,13.66596,25.34929,19.16178,19.46357,20.18517,17.13099,16.00576,13.88939,14.90347,17.21967,18.29633,19.38166,19.26698,1.4207689173384532
AT3G11550,0.0393554,0.209557,0.0,0.053694,0.0,0.0,0.0524544,0.146506,0.130785,0.145872,0.0536296,0.100986,0.295375,0.25114,0.1123955111625113
AT3G11560,42.7323608,51.786274,78.731994,57.59101,69.463201,75.397042,64.236681,66.608821393961,54.65701,74.71915,70.231061,80.576536,80.79673795,85.292504,1.9359730713487053
AT3G11570,0.778385,1.00707,0.89257,1.61601,0.943722,0.744871,1.18096,0.985082,0.563606,0.899768,0.745686,1.05287,0.765074,1.15777,0.4176393997961587
AT3G11580,0.931616,1.3508917,1.5129139,2.9251827,0.4269577,0.5242998,0.930092,0.598851,0.823954,0.9515244,2.63604,3.045468,3.466389,6.78417,0.8912123120053781
AT3G11590,10.8361,20.048206,18.472832,17.975581,17.6865,19.52621,17.066932,16.265234,16.557296,22.53798,17.568465,19.336717,21.293912,21.247185,1.3717691894974038
AT3G11591,2.29089,1.8308,2.18277,1.81454,2.22216,2.3967,1.18369,2.18517,2.99986,1.71652,1.29175,2.18811,1.57604,3.46497,0.6498185452227226
AT3G11600,2.45282,2.83537,2.54492,2.38181,1.7236,1.83054,2.00165,2.30779,1.50898,3.14888,2.56879,6.63263,6.20392,8.25148,0.9662112142977607
AT3G11620,5.873589,6.9545980154703,11.021877,7.147654,11.84884,13.26957,11.735578,10.529704,10.060442,13.92198,11.108899,12.75369311,14.939497,12.3841044,1.2024746123191175
AT3G11630,994.378,857.879,422.648,390.09,580.589,651.883,723.642,850.219,1051.41,1076.74,980.942,1382.45,1417.34,1694.98,3.2294207264933057
AT3G11640,2.24105,1.61954,1.16648,0.819438,1.77749,0.59205,0.640388,0.459368,0.576571,0.643127,1.85522,1.64381,1.2521,0.715337,0.5106857309879633
AT3G11650,39.5498,23.3618,20.239,17.7202,25.039,17.9513,17.0628,15.8773,18.0644,16.3902,30.1578,12.008,17.7675,8.48699,1.6079887165222528
AT3G11660,136.882,160.586,115.41,137.526,89.6297,104.616,71.3685,60.2726,39.2899,31.1129,32.7708,26.2122,25.8941,17.7114,2.208403730286751
AT3G11670,22.8663,29.6022123,53.2228,26.2869,22.029453,22.7974,17.673943,23.619397,18.7499,25.7899,22.86187,27.373984,25.6102,31.857045,1.734181940266816
AT3G11680,0.0,0.0,0.0331205,0.0,0.0,0.0,0.0332906,0.0,0.0,0.0,0.067967,0.0961771,0.187487,0.447209,0.16053125467968946
AT3G11690,4.02434,4.94827,5.1563,3.31343,3.79256,4.44333,3.0817,4.19254,3.53428,4.08161,3.27965,2.60991,3.21692,0.969377,0.7893197750921908
AT3G11700,82.2234,96.3577,28.95,29.321,54.9446,56.3885,70.3419,76.883,71.065,118.211,96.7118,75.7028,71.8536,52.7656,2.0763163310660313
AT3G11710,37.9556,49.798,55.7371,67.9878,64.8946,63.8231,51.633,54.9826,53.8346,62.0163,84.0986,95.6826,99.5281,112.405,2.054632202921429
AT3G11720,5.763943353319,8.654357,11.92806,5.859346,6.911638,7.203393,6.724418,6.93599,7.754315,15.343289,9.7222502,7.693625,8.20753,7.516264,1.2133394604468821
AT3G11730,34.8397,34.4841,42.9763,39.3985,37.6064,36.0644,28.6185,28.9466,26.6929,31.7365,34.5232,36.2667,37.9606,45.3072,1.665648521842252
